3,2,0,6.701791,0.75
2,2.5,1,5.014044,1
2,3.5,1,2.956758,0
2,3,1,3.353275,0
3,2,0,13.44359,0.25
2,2.5,1,18.04141,0.5
2,2.5,1,28.30326,0.75
4,2,0,26.13738,1
2,3.5,1,3.204057,0
2,3,0,4.963416,1
2.5,2,0,6.521241,0.75
3.5,2,0,8.590613,0.75
2,3,1,3.212943,0
3.5,2,0,3.445582,0.5
4,2,0,4.806838,0.25
2,4,1,5.739258,0
